Date,Year,Month,Day,DayOfWeek,Station,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,O3,CO,Temperature,Humidity,Wind_Speed,Rainfall
2026-09-06,2026,9,6,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-06,2026,9,6,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-06,2026,9,6,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-06,2026,9,6,6,Uppal SPCB,21.0,Good,12.6,14.0,13.1,3.8,16.8,3.6,25.0,50.0,5.0,0.0
2026-09-06,2026,9,6,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-07,2026,9,7,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-07,2026,9,7,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-09-07,2026,9,7,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-07,2026,9,7,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-07,2026,9,7,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-07,2026,9,7,0,Uppal SPCB,53.0,Satisfactory,31.8,17.0,21.9,3.9,4.0,3.6,25.0,50.0,5.0,0.0
2026-09-07,2026,9,7,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-08,2026,9,8,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-08,2026,9,8,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-09-08,2026,9,8,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-08,2026,9,8,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-08,2026,9,8,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-08,2026,9,8,1,Uppal SPCB,5.0,Good,3.0,2.0,6.5,2.9,25.7,4.7,25.0,50.0,5.0,0.0
2026-09-08,2026,9,8,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
